epoch,loss,scale128_output_loss,scale128_output_mse,scale128_output_psnr_metric,scale128_output_ssim_metric,scale256_output_loss,scale256_output_mse,scale256_output_psnr_metric,scale256_output_ssim_metric,val_loss,val_scale128_output_loss,val_scale128_output_mse,val_scale128_output_psnr_metric,val_scale128_output_ssim_metric,val_scale256_output_loss,val_scale256_output_mse,val_scale256_output_psnr_metric,val_scale256_output_ssim_metric
89,0.0038200347774599557,0.0018424061,0.001842406,29.678146,0.8753541,0.0019776241,0.0019776241,29.1612,0.84673244,0.008025345392525196,0.0017038201913237572,0.0017038201913237572,29.690608978271484,0.8688996434211731,0.0018205479718744755,0.0018205482047051191,29.200862884521484,0.8405063152313232
90,0.003810209815333952,0.0018359348,0.0018359348,29.704105,0.8765571,0.0019742725,0.0019742725,29.17653,0.8478116,0.00198982167057693,0.0019481881754472852,0.001948188291862607,29.202991485595703,0.8547316193580627,0.0020061770919710398,0.0020061773248016834,28.909330368041992,0.8310226202011108
91,0.003815395577193057,0.0018371227,0.0018371227,29.72114,0.8753864,0.0019782702,0.0019782702,29.196629,0.84708947,0.0029120976105332375,0.0017809387063607574,0.0017809384735301137,29.820920944213867,0.8670719265937805,0.001994174672290683,0.001994174672290683,29.091773986816406,0.8311788439750671
92,0.003916565072709259,0.0018928199,0.0018928199,29.63646,0.873329,0.0020237425,0.0020237425,29.136766,0.84541655,0.002822096925228834,0.0017129362095147371,0.001712936325930059,29.8376522064209,0.8705199360847473,0.0018480499275028706,0.0018480499275028706,29.441314697265625,0.8410642147064209
93,0.0038730180200285827,0.0018640518,0.0018640518,29.700403,0.8758841,0.0020089662,0.0020089664,29.167114,0.84707123,0.0038363197818398476,0.0017336233286187053,0.0017336233286187053,29.81484031677246,0.8687464594841003,0.001883644494228065,0.0018836446106433868,29.24127960205078,0.8376104235649109
94,0.0038213065952731997,0.0018461916,0.0018461916,29.718748,0.8762262,0.0019751128,0.0019751128,29.195631,0.84849995,0.0031599830836057663,0.001709762029349804,0.001709762029349804,29.794742584228516,0.8689408302307129,0.0018671784782782197,0.0018671787111088634,29.1934757232666,0.8383311629295349
95,0.0037505117377333117,0.0018113827,0.0018113827,29.836767,0.8780685,0.0019391285,0.0019391287,29.31405,0.8503025,0.008968690410256386,0.0018147581722587347,0.0018147581722587347,29.43532943725586,0.864254355430603,0.001988879172131419,0.001988879404962063,28.881513595581055,0.831662118434906
96,0.003831618410068013,0.0018463467,0.0018463464,29.732002,0.8763291,0.0019852726,0.0019852726,29.197445,0.8482781,0.002583924913778901,0.0015836150851100683,0.0015836150851100683,30.102676391601562,0.8735023140907288,0.0017565008020028472,0.0017565010348334908,29.487844467163086,0.8411281108856201
97,0.003871985207405049,0.0018727775,0.0018727775,29.644043,0.8751528,0.001999211,0.001999211,29.139864,0.84700096,0.004189043305814266,0.0017139371484518051,0.0017139371484518051,29.820608139038086,0.8689549565315247,0.0019014962017536163,0.0019014962017536163,29.15640640258789,0.8378228545188904
98,0.0038729265267412067,0.0018682593,0.0018682593,29.646536,0.8744508,0.002004661,0.002004661,29.125296,0.8464605,0.0005586936022154987,0.0016491457354277372,0.0016491457354277372,29.925514221191406,0.8730872869491577,0.0017931481124833226,0.0017931481124833226,29.40363883972168,0.8434459567070007
99,0.003883534710281243,0.0018819176,0.0018819177,29.672447,0.8740818,0.0020016176,0.0020016178,29.181112,0.8468063,0.0014586109900847077,0.0017325915396213531,0.0017325915396213531,29.7590274810791,0.8678579926490784,0.0018804160645231605,0.0018804162973538041,29.273906707763672,0.8382503390312195
100,0.003861130254221347,0.0018645163,0.0018645163,29.713943,0.8755429,0.001996618,0.001996618,29.20022,0.8478807,0.005689599551260471,0.0017807036638259888,0.0017807034309953451,29.284040451049805,0.8665767312049866,0.0020137245301157236,0.0020137245301157236,28.58869743347168,0.8320772647857666
101,0.003912300303215522,0.001898392,0.001898392,29.666489,0.8749415,0.0020139138,0.002013914,29.196869,0.8483013,0.0008192395325750113,0.0017161838477477431,0.0017161836149170995,29.58978843688965,0.8712581396102905,0.0018600866897031665,0.0018600866897031665,29.1236515045166,0.8401644825935364
102,0.0037698313953956975,0.0018284197,0.0018284197,29.809334,0.8777824,0.0019414112,0.0019414112,29.311337,0.85083926,0.0028014741837978363,0.0016869236715137959,0.001686923555098474,29.653881072998047,0.8723212480545044,0.001815919065847993,0.001815919065847993,29.27532958984375,0.8408106565475464
103,0.0037378607579925034,0.0018080169,0.0018080169,29.786465,0.8775823,0.0019298481,0.0019298481,29.277615,0.8499415,0.00835699774324894,0.0017450320301577449,0.0017450320301577449,29.84592056274414,0.870409369468689,0.001893944339826703,0.0018939445726573467,29.297754287719727,0.8406398892402649
104,0.0037766226468125682,0.0018253077,0.0018253077,29.785114,0.87679344,0.0019513159,0.0019513159,29.275753,0.8491862,0.0033705211244523525,0.00176470004953444,0.00176470004953444,29.942272186279297,0.8711333274841309,0.0019080507336184382,0.001908050966449082,29.378684997558594,0.8408498167991638
105,0.003867836707892517,0.0018680233,0.0018680233,29.705723,0.87645155,0.0019998143,0.0019998143,29.171457,0.84796506,0.0025859870947897434,0.0016895506996661425,0.0016895506996661425,29.908262252807617,0.869335949420929,0.0018352646147832274,0.0018352646147832274,29.36930274963379,0.8400583863258362
106,0.003772136391681771,0.0018251587,0.0018251587,29.779888,0.8770812,0.0019469776,0.0019469776,29.263033,0.84942377,0.004685589578002691,0.0016789824003353715,0.0016789824003353715,29.912864685058594,0.8709607124328613,0.0018112724646925926,0.0018112724646925926,29.411094665527344,0.8424791097640991
107,0.0038990863650623297,0.0018931563,0.0018931563,29.688543,0.87584865,0.0020059284,0.0020059284,29.20891,0.8493112,0.0023295360151678324,0.0018318736692890525,0.0018318734364584088,29.411035537719727,0.8629202246665955,0.0020222074817866087,0.0020222074817866087,28.853063583374023,0.8308429718017578
108,0.0037536310841696156,0.0018235521,0.0018235521,29.782795,0.87718725,0.0019300809,0.0019300809,29.296583,0.85061663,0.0021462084259837866,0.0016894557047635317,0.0016894557047635317,29.747509002685547,0.8711777925491333,0.0018661721842363477,0.0018661723006516695,29.088687896728516,0.8396402597427368
108,0.0037308000882452083,0.0018059539,0.0018059539,29.821012,0.87847555,0.0019248453,0.0019248453,29.326847,0.8515158,0.003884600941091776,0.0017362503567710519,0.0017362503567710519,29.62168312072754,0.864880383014679,0.0019087855471298099,0.0019087855471298099,28.973918914794922,0.8331978917121887
109,0.00382357100600159,0.001858195,0.0018581953,29.699286,0.8758683,0.0019653784,0.0019653786,29.2305,0.849215,0.0017944722203537822,0.0018898079870268703,0.0018898077541962266,29.323335647583008,0.8673908710479736,0.0020004864782094955,0.0020004864782094955,28.930479049682617,0.8379953503608704
110,0.003812438884977854,0.0018500406,0.0018500406,29.740791,0.87638193,0.0019623965,0.001962397,29.255379,0.8499007,0.0022118184715509415,0.0018390379846096039,0.0018390379846096039,29.286584854125977,0.8639952540397644,0.0019810826051980257,0.0019810828380286694,28.800975799560547,0.832705557346344
111,0.0038941506957598905,0.0018992269,0.0018992269,29.645926,0.87516856,0.0019949218,0.0019949218,29.188934,0.8489775,0.0022484466899186373,0.0017752860439941287,0.0017752861604094505,29.781888961791992,0.8679028153419495,0.0019418841693550348,0.0019418841693550348,29.090322494506836,0.838253915309906
112,0.0036902628987667816,0.0017909866,0.0017909867,29.886316,0.87877053,0.0018992727,0.0018992727,29.394196,0.85234624,0.004091767594218254,0.0016734939999878407,0.0016734942328184843,29.934110641479492,0.8751649260520935,0.0017945322906598449,0.0017945322906598449,29.486656188964844,0.8482509851455688
113,0.0036626541682380775,0.0017753121,0.0017753121,29.864769,0.8795616,0.0018873411,0.0018873414,29.371359,0.8528315,0.0031794942915439606,0.0017171502113342285,0.0017171502113342285,29.729663848876953,0.8703634738922119,0.001843837322667241,0.0018438370898365974,29.261451721191406,0.8427773714065552
114,0.0037287936662525885,0.0018123707,0.0018123707,29.830925,0.87798756,0.0019164255,0.0019164258,29.358536,0.8522256,0.0035490517038851976,0.0017667553620412946,0.0017667553620412946,29.687604904174805,0.8667680025100708,0.0018774853087961674,0.0018774853087961674,29.219709396362305,0.839600145816803
115,0.0037575571530363014,0.0018273818,0.0018273818,29.77224,0.87746274,0.0019301757,0.0019301757,29.315,0.85143566,0.0014761987840756774,0.0016863173805177212,0.0016863173805177212,29.742155075073242,0.8687517046928406,0.0018226454267278314,0.0018226454267278314,29.28753662109375,0.8398503065109253
116,0.0037107584654475227,0.0018056168,0.0018056169,29.860975,0.87878585,0.0019051379,0.0019051379,29.400404,0.85321254,0.0008044696878641844,0.0016821895260363817,0.0016821895260363817,29.786771774291992,0.8704514503479004,0.001899105729535222,0.001899105729535222,29.06052017211914,0.8373960256576538
117,0.003700570613660535,0.0017973168,0.0017973168,29.840128,0.87886757,0.0019032529,0.0019032529,29.368492,0.85316163,0.0033171263057738543,0.0019179674563929439,0.0019179674563929439,29.46791648864746,0.8595127463340759,0.0019439669558778405,0.0019439669558778405,29.1120548248291,0.8355817794799805
118,0.003889770905061596,0.0019192307,0.0019192307,29.58957,0.8736982,0.001970543,0.001970543,29.268192,0.85083526,0.005703513510525227,0.0016062716022133827,0.0016062716022133827,30.023698806762695,0.8731984496116638,0.0017454095650464296,0.0017454099142923951,29.480087280273438,0.8455908894538879
119,0.0037835536399008426,0.0018583143,0.0018583143,29.680624,0.8754083,0.0019252389,0.0019252386,29.28475,0.85099715,0.004142351448535919,0.0017924016574397683,0.001792401890270412,29.599061965942383,0.8632113933563232,0.001864466117694974,0.001864466117694974,29.243200302124023,0.8364861011505127
120,0.0037336304773277706,0.0018218167,0.0018218167,29.803186,0.87777764,0.0019118101,0.0019118104,29.377588,0.85287285,0.0022067006211727858,0.001734300865791738,0.001734300865791738,29.746204376220703,0.8700105547904968,0.0019050409318879247,0.0019050409318879247,29.201396942138672,0.8384373188018799
121,0.003698268020582839,0.0018023541,0.0018023541,29.891272,0.8791183,0.0018959134,0.0018959134,29.449184,0.8543628,0.0031259418465197086,0.001706691225990653,0.0017066913424059749,29.82147216796875,0.8688690066337585,0.001906868419609964,0.0019068687688559294,29.1658992767334,0.8363450169563293
122,0.0037280425693148166,0.0018134244,0.0018134244,29.834856,0.8780657,0.0019146219,0.0019146219,29.381361,0.85260975,0.002778136869892478,0.0017034976044669747,0.0017034976044669747,29.732881546020508,0.871649980545044,0.0018199710175395012,0.0018199710175395012,29.28074836730957,0.8430402874946594
123,0.0039082351905057695,0.0019199391,0.0019199391,29.64531,0.8736434,0.0019882966,0.0019882966,29.28297,0.84986305,0.0055696493946015835,0.0016737363766878843,0.001673736609518528,29.832014083862305,0.8716263771057129,0.0018664213130250573,0.0018664213130250573,29.138612747192383,0.8408406376838684
124,0.0037786792014533905,0.0018455546,0.0018455546,29.759998,0.8766949,0.0019331212,0.0019331212,29.340868,0.8515145,0.004953576251864433,0.0018064449541270733,0.0018064449541270733,29.354175567626953,0.8672129511833191,0.0018893299857154489,0.0018893299857154489,29.047279357910156,0.8400535583496094
125,0.0037120313421534473,0.0018161163,0.0018161163,29.804987,0.8789303,0.0018959149,0.0018959149,29.389187,0.85443586,0.006373308133333921,0.001752520794980228,0.001752520794980228,29.59196662902832,0.8704135417938232,0.001840942888520658,0.001840942888520658,29.28879165649414,0.8425032496452332
126,0.003665432469666417,0.001790472,0.001790472,29.88924,0.87977076,0.0018749619,0.0018749619,29.45083,0.8548607,0.004081224091351032,0.0017171776853501797,0.001717177452519536,29.918254852294922,0.8701335787773132,0.0018184701912105083,0.0018184701912105083,29.362815856933594,0.8458455801010132
127,0.003718596479167765,0.0018102266,0.0018102267,29.801376,0.8772456,0.0019083723,0.0019083723,29.359148,0.85185254,0.0033883745782077312,0.0018021638970822096,0.0018021638970822096,29.555328369140625,0.8665232062339783,0.001915415865369141,0.001915415865369141,29.185941696166992,0.8406481146812439
128,0.0036672481624396755,0.0017898412,0.0017898412,29.899446,0.8804011,0.0018774061,0.0018774061,29.451523,0.855193,0.005315779708325863,0.0016383870970457792,0.0016383870970457792,29.85735321044922,0.8712540864944458,0.0017657955177128315,0.0017657957505434752,29.44816017150879,0.8436318039894104
129,0.0037051826409643346,0.0018133452,0.0018133452,29.846083,0.8783926,0.0018918386,0.0018918389,29.434757,0.85422486,0.012681487016379833,0.0018881317228078842,0.0018881317228078842,29.2036190032959,0.8610881567001343,0.002174659399315715,0.002174659399315715,28.393997192382812,0.8233839273452759
130,0.0036898241681733958,0.0018027544,0.0018027544,29.87683,0.8791728,0.00188707,0.0018870702,29.450924,0.8543329,0.0013839290477335453,0.001691892510280013,0.001691892510280013,29.88982391357422,0.8695835471153259,0.0018230448476970196,0.0018230448476970196,29.356597900390625,0.8415341377258301
131,0.0036256157022021567,0.0017720474,0.0017720475,29.927418,0.8793215,0.0018535678,0.001853568,29.488783,0.85442084,0.0027381815016269684,0.0016508399276062846,0.0016508399276062846,29.934099197387695,0.87295001745224,0.0017667075153440237,0.0017667077481746674,29.528697967529297,0.8452392816543579
132,0.003688677498794951,0.0018012599,0.0018012599,29.866512,0.87918067,0.0018874183,0.0018874183,29.438332,0.85461634,0.004362000152468681,0.0016531607834622264,0.0016531607834622264,30.09209632873535,0.8749325275421143,0.0017808639677241445,0.0017808642005547881,29.568626403808594,0.8475142121315002
133,0.003687901580566109,0.0018006043,0.0018006043,29.913109,0.87938267,0.0018873,0.0018873003,29.477646,0.85467863,0.006872349884361029,0.0016832411056384444,0.0016832411056384444,29.95157241821289,0.8725879788398743,0.0017763521755114198,0.0017763525247573853,29.5655574798584,0.8455919027328491
134,0.0036636687792721474,0.0017835752,0.0017835752,29.830427,0.8781097,0.001880097,0.001880097,29.3859,0.85267377,0.0030369411688297987,0.0016865916550159454,0.0016865915386006236,30.00041389465332,0.8722923994064331,0.0018884640885517001,0.0018884643213823438,29.248462677001953,0.8409805297851562
135,0.0038972139677854204,0.0019247808,0.0019247808,29.57683,0.8743668,0.0019724325,0.0019724325,29.27174,0.8516189,0.0016258718678727746,0.0017172596417367458,0.0017172596417367458,29.8551082611084,0.8710594773292542,0.0018357679946348071,0.0018357682274654508,29.2734375,0.8471015095710754
136,0.0036667219431499825,0.0017924994,0.0017924994,29.8561,0.8776257,0.0018742215,0.0018742217,29.443605,0.8533674,0.0019764043390750885,0.001614006352610886,0.001614006352610886,30.050464630126953,0.8749894499778748,0.001723216031678021,0.0017232157988473773,29.517805099487305,0.8499886393547058
137,0.003602566772062548,0.0017628486,0.0017628486,30.001896,0.8807603,0.0018397172,0.0018397174,29.585379,0.85668486,0.0021713930182158947,0.0017362352227792144,0.001736235455609858,29.623065948486328,0.8724673390388489,0.0018219643970951438,0.0018219643970951438,29.326393127441406,0.848677396774292
138,0.003623294916768053,0.0017735318,0.0017735318,29.869625,0.8794218,0.0018497674,0.0018497675,29.469233,0.8554699,0.0004702679580077529,0.0017002621898427606,0.0017002620734274387,29.842023849487305,0.8718183636665344,0.0017829594435170293,0.0017829594435170293,29.50231170654297,0.8505322933197021
139,0.003734925485874825,0.0018275871,0.0018275871,29.79262,0.8780627,0.0019073365,0.0019073368,29.384794,0.8538272,0.0018115550046786666,0.001657870365306735,0.001657870365306735,29.820077896118164,0.8699624538421631,0.0017696265131235123,0.0017696265131235123,29.32520866394043,0.8427082300186157
140,0.0036575968747894405,0.0017899255,0.0017899255,29.852726,0.8794786,0.0018676707,0.0018676707,29.453112,0.85558087,0.0007647949387319386,0.0016428603557869792,0.0016428603557869792,29.98802375793457,0.8741292357444763,0.0017705217469483614,0.0017705217469483614,29.477577209472656,0.8455564975738525
141,0.0036671170881972,0.0017947977,0.0017947978,29.910858,0.87883526,0.0018723212,0.0018723214,29.495068,0.85492164,0.004996930249035358,0.0017374273156747222,0.0017374273156747222,29.775362014770508,0.8718370795249939,0.0018620650516822934,0.0018620650516822934,29.290761947631836,0.8430091738700867
142,0.003626603331405123,0.0017744043,0.0017744043,29.874166,0.88006794,0.0018521989,0.0018521989,29.46493,0.85579526,0.0030873173382133245,0.0016948437551036477,0.0016948439879342914,29.7847957611084,0.8709191679954529,0.001825394807383418,0.001825394807383418,29.223440170288086,0.843265950679779
143,0.0036497401988223525,0.0017891629,0.001789163,29.827816,0.88020474,0.0018605777,0.0018605775,29.431665,0.8561555,0.0020476544741541147,0.0016536579933017492,0.001653658109717071,30.181903839111328,0.8743498921394348,0.001754128374159336,0.001754128374159336,29.657529830932617,0.8477590680122375
144,0.003540201942890538,0.0017274773,0.0017274774,30.018194,0.8818619,0.0018127244,0.0018127244,29.575434,0.85745645,0.0010509276762604713,0.0016120383515954018,0.0016120384680107236,30.214963912963867,0.8762149810791016,0.0017132824286818504,0.001713282661512494,29.699642181396484,0.8497535586357117
145,0.0037492055063248026,0.0018426327,0.0018426327,29.785095,0.8776923,0.0019065728,0.0019065728,29.405079,0.8541058,0.0027942946180701256,0.0018420076230540872,0.0018420076230540872,29.2249813079834,0.860783576965332,0.0018767048604786396,0.001876705326139927,29.031370162963867,0.8383620381355286
146,0.0036844089088777696,0.001814599,0.0018145993,29.8949,0.87871593,0.0018698123,0.0018698125,29.517925,0.855678,0.004887127783149481,0.001710106385871768,0.0017101065022870898,29.8022518157959,0.8703689575195312,0.001815825467929244,0.001815825467929244,29.279735565185547,0.8442422747612
147,0.0036618377411051133,0.001803214,0.001803214,29.814066,0.8787201,0.0018586273,0.0018586273,29.45248,0.85565674,0.003348136320710182,0.0018969675293192267,0.001896967296488583,29.393346786499023,0.8634243011474609,0.0019815973937511444,0.0019815973937511444,28.940757751464844,0.8386054039001465
148,0.0036656190042945297,0.0017998088,0.0017998088,29.897963,0.87829393,0.0018658096,0.0018658096,29.501064,0.8549058,0.004649026319384575,0.0016373585676774383,0.0016373585676774383,30.029739379882812,0.8746068477630615,0.0017574216471984982,0.0017574216471984982,29.547630310058594,0.8468587398529053
148,0.003733088511302817,0.0018455099,0.0018455099,29.787262,0.8774527,0.0018875786,0.0018875786,29.472242,0.85526633,0.0017362143844366074,0.0016730478964745998,0.0016730478964745998,29.884193420410156,0.8729655742645264,0.0017970025073736906,0.0017970027402043343,29.32485008239746,0.8430970311164856
149,0.003676314173477564,0.0018065226,0.0018065226,29.875177,0.8791153,0.001869795,0.001869795,29.503529,0.8561184,0.0012354375794529915,0.0017354085575789213,0.0017354085575789213,29.815166473388672,0.8732845783233643,0.0018124341731891036,0.0018124344060197473,29.35486602783203,0.8488996624946594
