,ssim
30466,0.8912463845269257
30467,0.7041535985559926
30468,0.6551117590274347
30469,0.5327431722966378
30470,0.5760000570869298
30471,0.42689982140815097
30472,0.7306517130409617
30473,0.5700649589653806
30474,0.7484166432051573
30475,0.8375302625359207
30476,0.5041213536880179
30477,0.7781255845013243
30478,0.6798139337075542
30479,0.791125865903478
30480,0.601272424860111
30481,0.43860975672837627
30482,0.22864816141874186
30483,0.42308889709120323
30484,0.5864349481792784
30485,0.7026836229669454
30486,0.4879401374735917
30487,0.21353742652993832
30488,0.5979120085265915
30489,0.6591968217290199
30490,0.5385672886700545
30491,0.5606215643417173
30492,0.47929423399807214
30493,0.5510193673463463
30494,0.49814980628428485
30495,0.7847681096372187
30496,0.9332925499982115
30497,0.6581162493060452
30498,0.6308125573557445
30499,0.31774378454129315
30500,0.8706903002708075
30501,0.5031580481565566
30502,0.8530781908470515
30503,0.8715557849284172
30504,0.7369299783947599
30505,0.6720133510109839
30506,0.7406112966363071
30507,0.6885467584729025
30508,0.6612464133528427
30509,0.6628857507759337
30510,0.7989766647840381
30511,0.8352188746184342
30512,0.7291535640852992
30513,0.7606824762044013
30514,0.8429892365514849
30515,0.8784680795076901
30516,0.824933277626562
30517,0.8563631088360658
30518,0.8249706353797038
30519,0.9248261057585002
30520,0.6938944858584417
30521,0.8048533100498272
30522,0.6652793056845877
30523,0.7466732272626473
30524,0.9073037065062941
30525,0.9156883812817314
30526,0.49275901642941516
30527,0.6387969762391627
30528,0.814397907158437
30529,0.7574703567542618
30530,0.748603126729416
30531,0.8034881695141579
30532,0.7723863603590834
30533,0.5900441953697704
30534,0.673773656015069
30535,0.7026943366739781
30536,0.6329783202074889
30537,0.6686727426968783
30538,0.6353664078274844
30539,0.6786045203614774
30540,0.5577966503893445
30541,0.8191903195660629
30542,0.880408513398991
30543,0.7271936337805327
30544,0.5821456777415018
30545,0.7326321140243933
30546,0.8456212123864532
30547,0.7746300998050272
30548,0.7987045841528883
30549,0.873197356729953
30550,0.7105717233382443
30551,0.5714715647663019
30552,0.8400140943848559
30553,0.768228866233191
30554,0.7479930507289093
30555,0.5118650609317975
30556,0.7835071358397719
30557,0.7771966527746653
30558,0.8626053730023345
30559,0.863440273615236
30560,0.8761487574131603
30561,0.7948359300084026
30562,0.9145480399553292
30563,0.9217553761688887
30564,0.7736173806455146
30565,0.7700201015441496
30566,0.6089006559192812
30567,0.6588977735337597
30568,0.6857915610512514
30569,0.6040254681339112
30570,0.812276487638559
30571,0.7830798682070631
30572,0.630266495988387
30573,0.6267719895747869
30574,0.6270824356451515
30575,0.5571398424579055
30576,0.7468255670634845
30577,0.6657471312183358
30578,0.6907292972104543
30579,0.7303126640565502
30580,0.6549837502912115
30581,0.6397591822702212
30582,0.6538233936331239
30583,0.7338445936527153
30584,0.8229377826169896
30585,0.7963411638393328
30586,0.5392529778232616
30587,0.52129961973211
30588,0.42964016668733157
30589,0.7591186175503514
30590,0.8338661877686745
30591,0.821655320559095
30592,0.6788969453487277
30593,0.5860620455875857
30594,0.7441639507426189
30595,0.9383566898574273
30596,0.9368298947414836
30597,0.8012949736355712
30598,0.8890656749964735
30599,0.7708822525477936
30600,0.8903944063098835
30601,0.9006259700155456
30602,0.9585304144353658
30603,0.7774477063495718
30604,0.7342467406154953
30605,0.7288932717174711
30606,0.7915388603894024
30607,0.7776208926205292
30608,0.9416006527259713
30609,0.8470879424726095
30610,0.8814849159745277
30611,0.8204484983065728
30612,0.8541222920097179
30613,0.8756090234446369
30614,0.7437531665449159
30615,0.7468177107625431
30616,0.754441153731499
30617,0.6696435450028728
30618,0.7097815462708628
30619,0.7638620037470488
30620,0.7853974012195869
30621,0.6142688004511802
30622,0.9295187804404038
30623,0.8309435825916024
30624,0.34479206646135635
30625,0.6743433836038308
30626,0.7743301578976967
30627,0.742421640673622
30628,0.6235591021522205
30629,0.7851257119524839
30630,0.8678472179092886
30631,0.8869120736864627
30632,0.718217162297576
30633,0.590594430811583
30634,0.5477620701979321
30635,0.6982115173905535
30636,0.924475871961887
30637,0.8954370415252063
30638,0.9912897257429923
30639,0.9742839239386546
30640,0.9769835817193404
30641,0.7533117099847608
30642,0.7199821933337222
30643,0.7811874415699149
30644,0.8329178189471107
30645,0.798142470350036
30646,0.7996318843279391
30647,0.4406207751462273
30648,0.7288114270682632
30649,0.4911808366338251
30650,0.7916247647942095
30651,0.5865068222657511
30652,0.8974782547839996
30653,0.5491103776964353
30654,0.9293796723051283
30655,0.8528397829231652
30656,0.8061504600601346
30657,0.9283346773078384
30658,0.7842394629314308
30659,0.6692735673435956
30660,0.48734706599712446
30661,0.7283125234139766
30662,0.8318532714763256
30663,0.9392337464980501
30664,0.9116746237589822
30665,0.9467102887632591
30666,0.8362364643293713
30667,0.9855734079251031
30668,0.9773391943545408
30669,0.8003985133349119
30670,0.9114570025904246
30671,0.9608129083645846
30672,0.9185144035990113
30673,0.9674962849202028
30674,0.9398269762670299
30675,0.8683434281931057
30676,0.5154779506316408
30677,0.7474118085386096
30678,0.6698489513866882
30679,0.6163846799888612
30680,0.522859963762783
30681,0.5111908910059152
30682,0.8478889365121619
30683,0.8435318484632267
30684,0.7729033412031049
30685,0.761425912729124
30686,0.8819057863872181
30687,0.5261313161700634
30688,0.8519227200502001
30689,0.8868386864781194
30690,0.6100182449367383
30691,0.751416444776618
30692,0.7277663821750235
30693,0.7161324051308061
30694,0.8460072518544131
30695,0.7386918064790221
30696,0.9627974265885881
30697,0.9674934895991999
30698,0.8783532071220413
30699,0.9041880988296387
30700,0.9110095531391237
30701,0.7711119368773932
30702,0.8111740121056606
30703,0.5800052438130568
30704,0.7779725344032383
30705,0.6333654105665613
30706,0.6410902256594632
30707,0.8278965692881705
30708,0.8436592927773999
30709,0.5178694920361323
30710,0.7039873093072382
30711,0.7348256905075417
30712,0.6120733309182042
30713,0.8238617483222068
30714,0.6870362179115053
30715,0.7278140495148292
30716,0.8510136373081535
30717,0.7164468971615885
30718,0.640882451292485
30719,0.5829932100775911
30720,0.7764736834890317
30721,0.7062644986124745
30722,0.8204508096743878
30723,0.9152370403383192
30724,0.5795561805887889
30725,0.5693146360708835
30726,0.7721726727860981
30727,0.9175965768611295
30728,0.9454674668098749
30729,0.9278635718180269
30730,0.9371395747494408
30731,0.8446530807542598
30732,0.6123302371415521
30733,0.710379919421904
30734,0.6165237205801333
30735,0.6293709082923087
30736,0.5907126311868355
30737,0.8294294723551155
30738,0.7619101269766076
30739,0.6750326967796526
30740,0.6918557905350281
30741,0.7281578754558842
30742,0.8773409433514853
30743,0.8940544983419803
30744,0.6676448006330861
30745,0.7277722415394328
30746,0.804076831098668
30747,0.7081826544837294
30748,0.647951745248502
30749,0.7545723337857192
30750,0.8234585217189195
30751,0.7985501384859143
30752,0.641640371535482
30753,0.7498442986150081
30754,0.6536005698065037
30755,0.753171414865827
30756,0.6899564901076589
30757,0.7840753895520495
30758,0.7837579460280568
30759,0.6540410008775458
30760,0.8938724429395716
30761,0.9199050747197773
30762,0.9427994379195944
30763,0.8177654755233165
30764,0.6914525429251412
30765,0.7413483669593406
30766,0.6968277701852874
30767,0.7121828285649817
30768,0.6394273250237076
30769,0.6560489486223079
30770,0.7024176113363586
30771,0.6853120827394626
30772,0.870603773798131
30773,0.904185961809414
30774,0.6763956775430388
30775,0.704136201634833
30776,0.6492665297994091
30777,0.6506312634240002
30778,0.625588001741569
30779,0.7386389044556031
30780,0.7789821122793189
30781,0.7462445025427916
30782,0.6055868007638652
30783,0.8232407769235469
30784,0.5797567927169515
30785,0.6790832823617139
30786,0.9344643269202897
30787,0.8430782095494952
30788,0.8612832954732813
30789,0.903609915314337
30790,0.9437614127414071
30791,0.9438273533256858
30792,0.614459020929289
30793,0.6938318274273003
30794,0.8923428633404354
30795,0.7568678215163679
30796,0.6833595086916054
30797,0.7597304304481872
30798,0.5896637484984725
30799,0.6287063672245988
30800,0.8760973641393597
30801,0.8560459905597965
30802,0.9577136228724276
30803,0.9555216180816993
30804,0.9092494683833477
30805,0.6627827256721507
30806,0.931901099970788
30807,0.7464060032048655
30808,0.9703305309204874
30809,0.9841755219980892
30810,0.9925700009135122
30811,0.903583561092332
30812,0.9296724426851991
30813,0.9124233899613321
30814,0.9449764393721094
30815,0.6671438659842023
30816,0.673325901428508
30817,0.6850484670504358
30818,0.7553667292147396
30819,0.9298762222162186
30820,0.5384029004202718
30821,0.5053379300564195
30822,0.9519331909540595
30823,0.564772791166903
30824,0.8124256586091896
30825,0.6607898631742687
30826,0.9812342616949529
30827,0.9108661089055282
30828,0.5439699214533503
30829,0.5538966906676531
30830,0.8994105214502174
30831,0.8781124710169497
30832,0.5346653732223723
30833,0.47657096794674736
30834,0.8342501147436826
30835,0.529508355078499
30836,0.6663771002448032
30837,0.6335341387104095
30838,0.706047399907022
30839,0.7660697366557702
30840,0.504478711264742
30841,0.6212478232130798
30842,0.9316198185580026
30843,0.7636629857973163
30844,0.9122712260603537
30845,0.9897840629950675
30846,0.958140441839249
30847,0.8531533749020158
30848,0.9212729551133364
30849,0.9138525192096604
30850,0.7055302023933399
30851,0.6975765724861067
30852,0.8402650103313766
30853,0.9227663719643756
30854,0.5733982059510984
30855,0.8256993554149595
30856,0.5698436093527675
30857,0.6522156475791024
30858,0.886681708379545
30859,0.8797028832918187
30860,0.9088777516554658
30861,0.5106746393034771
30862,0.5392372652380395
30863,0.6395604516059616
30864,0.6167813948706534
30865,0.6115015481216687
30866,0.7418086523270678
30867,0.8920250230426968
30868,0.8694969560335184
30869,0.9394841395567531
30870,0.9108193670055563
30871,0.8964436090154962
30872,0.7877694123246427
30873,0.8688823826191654
30874,0.9303608424531262
30875,0.44110407261419454
30876,0.5344999290487381
30877,0.664632838528408
30878,0.5126510023384495
30879,0.5703186577712511
30880,0.9031818601288713
30881,0.8014370594926207
30882,0.5483106482709742
30883,0.6281962844427071
30884,0.9726386324664683
30885,0.8384385753113741
30886,0.8740006069988645
30887,0.8904018195252313
30888,0.8703696926608626
30889,0.8119340131027771
30890,0.5287550824443196
30891,0.6158829193158128
30892,0.574650015699638
30893,0.6072310120304478
30894,0.809292945920852
30895,0.8586085085285196
30896,0.9332704360088607
30897,0.8077432217070636
30898,0.5608204027759961
30899,0.963112835289107
30900,0.5544609553842005
30901,0.6482848389475344
30902,0.6618766773926047
30903,0.4925967419975426
30904,0.6013547723036395
30905,0.8319950581289679
30906,0.70523459761892
30907,0.7003079099963178
30908,0.6379203123014188
30909,0.6402820607856966
30910,0.5873893259407206
30911,0.5126546456263802
30912,0.5796454809144412
30913,0.5082896950912278
30914,0.56298610599441
30915,0.7251118174822686
30916,0.544972442986543
30917,0.5136760635040204
30918,0.5945960448903692
30919,0.5673302491442661
30920,0.8524691955374156
30921,0.6295882778075492
30922,0.6861577815225098
30923,0.5770613657807699
30924,0.802240890555631
30925,0.707414427188254
30926,0.6897664566312276
30927,0.5214543159599235
30928,0.6023317675790882
30929,0.6179918541856011
30930,0.666615042575572
30931,0.747261085534038
30932,0.8259294621486016
30933,0.8248186480543859
30934,0.8776242892437184
30935,0.8004066993078576
30936,0.8723137029242009
30937,0.9050562109406486
30938,0.7054080494050378
30939,0.7921576985885331
30940,0.9246165237540859
30941,0.8525822673094342
30942,0.7505552577423025
30943,0.9234416948754958
30944,0.9349438700338061
30945,0.958469908569595
30946,0.745724621992984
30947,0.6370150159009259
30948,0.6458741958668414
30949,0.8487276613747315
30950,0.6193476054389812
30951,0.6057831802943796
30952,0.6764975795324447
30953,0.6833866143291293
30954,0.592513315628231
30955,0.4583355648807144
30956,0.5296315005127359
30957,0.4343749070263329
30958,0.6276280711885556
30959,0.7547003179368238
30960,0.5374369406325986
30961,0.653779949616664
30962,0.5203164223209641
30963,0.5064841463457893
30964,0.6905023811320485
30965,0.5809730891620887
30966,0.7467316063680601
30967,0.7001471617442959
30968,0.7157736155955873
30969,0.6158164939013432
30970,0.4521986114134316
30971,0.39193641137755025
30972,0.7530504662332215
30973,0.7698402852992565
30974,0.3831491918612792
30975,0.5467335131395162
30976,0.5435335466313823
30977,0.4680216104419615
30978,0.640789913263743
30979,0.6803594176734906
30980,0.5299369218073514
30981,0.7142399404080582
30982,0.6649970723279869
30983,0.6250760931319751
30984,0.8917395753470355
30985,0.7808110679480041
30986,0.5438545758987656
30987,0.5577390211977851
30988,0.6050591026587707
30989,0.606359342430166
30990,0.34749778083325106
30991,0.4159861767890596
30992,0.5840988501715024
30993,0.6813829817584147
30994,0.6253866971741221
30995,0.7076732966193934
30996,0.7190951968815441
30997,0.7987963955532743
30998,0.6252043074948789
30999,0.5481040758397723
31000,0.7314823036330509
31001,0.8543163354997526
31002,0.6037060225129453
31003,0.7325605981499764
31004,0.6784008402820326
31005,0.6010318312859378
31006,0.8707075893482785
31007,0.9297161696372589
31008,0.7732671976036914
31009,0.9232267229594111
31010,0.860678654134218
31011,0.8948182080278421
31012,0.6354720810491469
31013,0.5744251221959726
31014,0.798028919890483
31015,0.9215114286025551
31016,0.8375045676203413
31017,0.9712385565856355
31018,0.9800700295726616
31019,0.7571414078761666
31020,0.754756121625323
31021,0.8450872979409841
31022,0.55724100089844
31023,0.701851950818999
31024,0.6726901246715321
31025,0.6446186571061548
31026,0.603566761536615
31027,0.5773413052828018
31028,0.5630894916332118
31029,0.6586356145088131
31030,0.7851668954547154
31031,0.7355455417252482
31032,0.7716533688859953
31033,0.7676281885881971
31034,0.7204263700208569
31035,0.7099682633165995
31036,0.6609500192041078
31037,0.5114548989515784
31038,0.8008598538444182
31039,0.8024826833054242
31040,0.5890576016274731
31041,0.6820327578400657
31042,0.6378776770369577
31043,0.5195321872601317
31044,0.585473848269305
31045,0.552461664518985
31046,0.7267079990425162
31047,0.7755802871943477
31048,0.589213101037016
31049,0.8467412542537766
31050,0.5925419740751626
31051,0.7364217216375081
31052,0.6873510509404119
31053,0.6989196505651943
31054,0.7604320939532719
31055,0.7557351539038731
31056,0.9649801690071952
31057,0.6894933720134624
31058,0.8126095750634484
31059,0.7851909895714148
31060,0.8581024651674634
31061,0.7010399993541795
31062,0.8756842934151701
31063,0.7072160668093819
31064,0.6229163023313965
31065,0.707694615883005
31066,0.7833542464288913
31067,0.6428699587505883
31068,0.9628322272085335
31069,0.9583680771819779
31070,0.9069365697875155
31071,0.7160526056631525
31072,0.9265284864819217
31073,0.9050310632829434
31074,0.9194625707948151
31075,0.9265798822619956
31076,0.6971847867190403
31077,0.6290726756407644
31078,0.6001648564713244
31079,0.7812639984405632
31080,0.9111384662906952
31081,0.6470428011906794
31082,0.5743778591124932
31083,0.5183079699228131
31084,0.9705803621777154
31085,0.7431717158530763
31086,0.7958052069632912
31087,0.6696334896654591
31088,0.6084108110455775
31089,0.6383382811261863
31090,0.7620672402759759
31091,0.8001902009023131
31092,0.6461355167787229
31093,0.5272103336979255
31094,0.6375219111409195
31095,0.6751494308063005
31096,0.8318395478976802
31097,0.940635270252047
31098,0.6914222856856567
31099,0.6992247476034859
31100,0.5999344132652044
31101,0.5989200428725924
31102,0.563233090515142
31103,0.5352800329558015
31104,0.8066638130179359
31105,0.5554534811430413
31106,0.5562794505980028
31107,0.5611887518867665
31108,0.7658433046178783
31109,0.8630398707539703
31110,0.870572785858916
31111,0.6765704014356353
31112,0.7252128981520155
31113,0.750213488578329
31114,0.8768674825325529
31115,0.8653615396573807
31116,0.6105098885884213
31117,0.64162134748811
31118,0.8914771913761946
31119,0.8741965271583053
31120,0.449410119005962
31121,0.5935417926931262
31122,0.68928407971398
31123,0.5035236100029672
31124,0.7516150578496124
31125,0.6511469282343523
31126,0.797714055832226
31127,0.8894800138570359
31128,0.7893389223630124
31129,0.6855756992612466
31130,0.7369326472080454
31131,0.7858950751442827
31132,0.8651139594464774
31133,0.8839855800298057
31134,0.533928878512313
31135,0.7329499008614957
31136,0.7145947948865653
31137,0.8034707542764007
31138,0.7099405962191159
31139,0.7159923902146748
31140,0.6551939350101347
31141,0.791713808452576
31142,0.5732395583486612
31143,0.6339967020688766
31144,0.7064931639842561
31145,0.6382399586250974
31146,0.7702866329383452
31147,0.6872586513124164
31148,0.6623987245913671
31149,0.5988006471588783
31150,0.43265283136460236
31151,0.5252016181838693
31152,0.849071634018908
31153,0.5273167845352664
31154,0.5869508150071941
31155,0.5725340333110341
31156,0.3947696334877919
31157,0.6775281478976044
31158,0.5193677229064252
31159,0.8303029331626558
31160,0.6430610382684377
31161,0.8218690522361006
31162,0.8065068726519584
31163,0.7876579046795426
31164,0.6657318655723224
31165,0.844844326900537
31166,0.8555008651115578
31167,0.8598696208722058
31168,0.9090416274770532
31169,0.7827178369866069
31170,0.9056108650351106
31171,0.7287643407876928
31172,0.5905336169898164
31173,0.5785069556831691
31174,0.64873023261835
31175,0.4463351157610786
31176,0.7123863229925593
31177,0.6389694031250325
31178,0.9221552179608311
31179,0.6808474678070185
31180,0.6426629349725153
31181,0.45845344942766003
31182,0.6279518966629446
31183,0.5019950287494825
31184,0.7606266627761974
31185,0.8153252661574489
31186,0.41718679818707916
31187,0.6986177147639053
31188,0.5414097405847501
31189,0.6033819482734925
31190,0.5510022116127892
31191,0.4738674551520082
31192,0.857738975882914
31193,0.7775208334153514
31194,0.707791285319991
31195,0.5091855303785937
31196,0.950809023107669
31197,0.7262613794929752
31198,0.6201945743752671
31199,0.36792778936048953
31200,0.9538372571492301
31201,0.8929889708182
31202,0.9782481153129851
31203,0.9877711998758176
31204,0.9840288051735722
31205,0.8984835649494475
31206,0.9563669425128781
31207,0.8346235919529118
31208,0.9855244943540861
31209,0.8762771823619812
31210,0.9701378881854393
31211,0.556228593609518
31212,0.4746659822287647
31213,0.9611210034954834
31214,0.9747906472651483
31215,0.6797393437084936
31216,0.761162828076768
31217,0.9763316792351212
31218,0.8505654203167364
31219,0.9811838217797191
31220,0.7469381702200346
31221,0.9706794482077097
31222,0.41093292469961334
31223,0.969452981463462
31224,0.44800517478219737
31225,0.5489398231782484
31226,0.9700204143492351
31227,0.7957694228524524
31228,0.5513044483257746
31229,0.5459009367527853
31230,0.973690965457506
31231,0.4439598543286596
31232,0.7258745363742688
31233,0.9850378575839179
31234,0.8985697838114607
31235,0.5144972416891807
31236,0.9694445175794769
31237,0.4593790174431191
31238,0.9898451820178457
31239,0.992119007978939
31240,0.7215297609000988
31241,0.8617047167073758
31242,0.9594268637524989
31243,0.9747696690305986
31244,0.9895274066698404
31245,0.9824387271487279
31246,0.9626090830876978
31247,0.970022054815283
31248,0.9930359227234792
31249,0.9322604270871784
31250,0.9849315914230194
31251,0.7824209782365399
31252,0.8565490436291162
31253,0.5110801360989812
31254,0.9232372436192581
31255,0.9903854311161956
31256,0.9289406615969931
31257,0.981116300664684
31258,0.8771264969509831
31259,0.7858286602855529
31260,0.7174418040217129
31261,0.7237119921904595
31262,0.9880943441037889
31263,0.8801659055266938
31264,0.9386505712006658
31265,0.7019376862230269
31266,0.9663804978815861
31267,0.43725818792310606
31268,0.7601812487904741
31269,0.7681329571612107
31270,0.8214362353843255
31271,0.7520310984655617
31272,0.8351463528717545
31273,0.9594803977798084
31274,0.8258131230539213
31275,0.9783543411748581
31276,0.9338597442101041
31277,0.9157071659375476
31278,0.9192491516502764
31279,0.8948236827545605
31280,0.9002408043896962
31281,0.9251723715598313
31282,0.9844598252745395
31283,0.9871277840912986
31284,0.9905031336886642
31285,0.9371014654074196
31286,0.9920683175643381
31287,0.7623338339169458
31288,0.7825170570972894
31289,0.7705027705640916
31290,0.90555709876062
31291,0.9108046435955272
31292,0.9187392205805711
31293,0.9884453780648013
31294,0.8791955242771107
31295,0.8456926833108329
31296,0.6493672724397922
31297,0.9332243850227958
31298,0.7660814360143107
31299,0.9074911572538311
31300,0.9764541298623332
31301,0.9786473551809677
31302,0.9828047132873525
31303,0.9758776387548574
31304,0.975227034447819
31305,0.9892819307887227
31306,0.9915568724954018
31307,0.9890820888778987
31308,0.9935291040680081
31309,0.9915165049619623
31310,0.9897456026123314
31311,0.9934605103829549
31312,0.930801207501566
31313,0.9568315875261816
31314,0.7706167118345721
31315,0.7676886975800558
31316,0.972608699737307
31317,0.6485261248007456
31318,0.9737905646733713
31319,0.7789991316065036
31320,0.9462197375959699
31321,0.9816052432454622
31322,0.8047595247558909
31323,0.9665880386155816
31324,0.8625715222333709
31325,0.990609042097006
31326,0.9376887295690137
31327,0.9289166024276675
31328,0.9306272962063509
31329,0.977787115696437
31330,0.42969349649383687
31331,0.8672816427340221
31332,0.7661988242706322
31333,0.8790373659196812
31334,0.9583859237344287
31335,0.7617713519371275
31336,0.8393195389693101
31337,0.6999211406921405
31338,0.8679560997684113
31339,0.616773035413778
31340,0.8486902732298253
31341,0.6013157885224967
31342,0.7032503478913931
31343,0.5770155433076057
31344,0.8134569584860655
31345,0.5527623173517303
31346,0.7619864734138645
31347,0.7310224142189102
31348,0.6714019396180647
31349,0.8702148393830381
31350,0.9354452090655587
31351,0.7416560839900548
31352,0.9236980904660518
31353,0.9566818486653171
31354,0.9681633550860238
31355,0.9678241304765818
31356,0.9881763897675477
31357,0.9007431372475079
31358,0.8232845622110921
31359,0.9865692771153588
31360,0.9964982429750561
31361,0.9937291491023882
31362,0.9931425458894271
31363,0.9738894810088164
31364,0.91863316712517
31365,0.981786907963342
31366,0.9940499176781646
31367,0.9752660650526694
31368,0.9917410770304338
31369,0.951305833199827
31370,0.9430940116048349
31371,0.9603267098157401
31372,0.9907655458333147
31373,0.9806265121525563
31374,0.981524554359526
31375,0.9021155185546484
31376,0.8993505978071551
31377,0.9700168897121845
31378,0.9370392952221321
31379,0.8934657959465566
31380,0.9858133364960668
31381,0.9072356647710843
31382,0.9914609006658525
31383,0.9152129875539906
31384,0.9695772382096447
31385,0.8616525626342671
31386,0.8000068032404339
31387,0.8848434872334234
31388,0.9413918541298782
31389,0.7168551961246156
31390,0.8664362357022467
31391,0.825543337860995
31392,0.977545628386309
31393,0.7546306767245822
31394,0.7551132485870816
31395,0.4963644695906751
31396,0.9635157383306944
31397,0.8802294460124335
31398,0.941845179129667
31399,0.9767295225671381
31400,0.9780439506444049
31401,0.9758089780719438
31402,0.8939749464905993
31403,0.8794383664401136
31404,0.8424936801607298
31405,0.9216454866816761
31406,0.9105905805427198
31407,0.8952464958372106
31408,0.6713618344329578
31409,0.6774018124358839
31410,0.9623922983777117
31411,0.9385700751822914
31412,0.9641014020117039
31413,0.9892481534985661
31414,0.8819169943134625
31415,0.8382430519722649
31416,0.9582676102114952
31417,0.9516231896432039
31418,0.9825449927918662
31419,0.87148751417686
31420,0.7521075475677459
31421,0.9496240161259101
31422,0.5706693660140348
31423,0.5773764671414878
31424,0.7641963347975022
31425,0.8579077962862908
31426,0.9543256497061693
31427,0.8766227902629696
31428,0.82861291205437
31429,0.7988575312753423
31430,0.9613514046091559
31431,0.9393191589261378
31432,0.8822089996164489
31433,0.975623673653036
31434,0.905560294501618
31435,0.9860730969133856
31436,0.8553702749460642
31437,0.7972610241228683
31438,0.9441099106608277
31439,0.8975006080589211
31440,0.9658076030622743
31441,0.9913886339394372
31442,0.9552583155650707
31443,0.9800851510578225
31444,0.965227300822585
31445,0.9198311027591474
31446,0.8229857188209907
31447,0.7766714552117389
31448,0.9651365852734962
31449,0.9404068340345063
31450,0.8677500328663962
31451,0.9492747020746765
31452,0.7865943936176886
31453,0.719148435362532
31454,0.8975926566996858
31455,0.8145998697050926
31456,0.9892264758253887
31457,0.8628201891757404
31458,0.7751907297595481
31459,0.8003618139113344
31460,0.7663303069269322
31461,0.8302082395981697
31462,0.6324023325813078
31463,0.7731097431911689
31464,0.8717231931841761
31465,0.6059920255254215
31466,0.7168555112774343
31467,0.7776585962734427
31468,0.7470406049313514
31469,0.6286791937204113
31470,0.7920250938722186
31471,0.872454532870511
31472,0.9425071429814116
31473,0.9843786152153459
31474,0.7579630070567847
31475,0.754382644692097
31476,0.9272420644155789
31477,0.9481134427884652
31478,0.5225696819507925
31479,0.6339037587390111
31480,0.9568183960429771
31481,0.9826726254130059
31482,0.9454608273042818
31483,0.986821828002256
31484,0.921984973791051
31485,0.9878515605161056
31486,0.8995425560194961
31487,0.9732932651981203
31488,0.8663653525318927
31489,0.7947276486713729
31490,0.9511916715689285
31491,0.801346501117648
31492,0.9530451362061991
31493,0.898966614091136
31494,0.9207800197401657
31495,0.9212711210328353
31496,0.8950330189079101
31497,0.9569825822974861
31498,0.7683000588176231
31499,0.8105631351946009
31500,0.7925893321474647
31501,0.8986919916704855
31502,0.849707344692901
31503,0.6217509086012106
31504,0.7296390637107454
31505,0.9434943209040049
31506,0.6798818105005028
31507,0.8930278447690062
31508,0.9446229665558968
31509,0.832239647176876
31510,0.9451205880482493
31511,0.9448419063715033
31512,0.6133195714758017
31513,0.6513244152706995
31514,0.5327544979175493
31515,0.47374459797692897
31516,0.5715487760493168
31517,0.5733500655934334
31518,0.7687521364792512
31519,0.4640283109140715
31520,0.47117944973266823
31521,0.560692344073533
31522,0.48228825783466617
31523,0.9505728685585453
31524,0.7930043199486004
31525,0.6219607366345955
31526,0.49554718885352206
31527,0.5482921691929481
31528,0.4662655954878748
31529,0.9095646782301473
31530,0.5452674220787723
31531,0.507472073099511
31532,0.44767770710759036
31533,0.4529578365398168
31534,0.49246544993246166
31535,0.792729285288526
31536,0.7748965442351846
31537,0.5772972935518311
31538,0.3837038515033718
31539,0.4055805870999402
31540,0.44452820012816024
31541,0.419052698279654
31542,0.5769891772917256
31543,0.4929999752736227
31544,0.5916444739005574
31545,0.6854499336772027
31546,0.5110323382611434
31547,0.5799704961658668
31548,0.8007278881629492
31549,0.3510286284974829
31550,0.47493386960841294
31551,0.6972768063209237
31552,0.8140082589206351
31553,0.5516721129478289
31554,0.6723261887803207
31555,0.6283696469090619
31556,0.6181947032317078
31557,0.5428897970257845
31558,0.8030889390894353
31559,0.7107643258308488
31560,0.7101778137073654
31561,0.6535290921580945
31562,0.437436964815292
31563,0.5857521925810046
31564,0.5303378102636391
31565,0.5477296349236004
31566,0.6106004321033529
31567,0.6563987536228549
31568,0.7249267085257172
31569,0.6862433722852231
31570,0.5366289081667381
31571,0.32583338940841156
31572,0.54806436113354
31573,0.7230473712304039
31574,0.4096223024241723
31575,0.7246606687218757
31576,0.6864582921109138
31577,0.5133096284787034
31578,0.5144178342803086
31579,0.6521514268477647
31580,0.5346871636856704
31581,0.6984497757588503
31582,0.6547589102901671
31583,0.6414867676561713
31584,0.5407402989281443
31585,0.6818376548554289
31586,0.5225424077951867
31587,0.5416824409234113
31588,0.5745912659272386
31589,0.6766848960907557
31590,0.7404496560665245
31591,0.8383059140953365
31592,0.6574000487192769
31593,0.7660518039657881
31594,0.6861893805091209
31595,0.7642914353714619
31596,0.6918445840769999
31597,0.7751058715769402
31598,0.7764647405058557
31599,0.8189137190111655
31600,0.9714683838032124
31601,0.9556588826525001
31602,0.8899282629268545
31603,0.8280370803444175
31604,0.8338151885869491
31605,0.9809531150436369
31606,0.6315120518726133
31607,0.7196196699393583
31608,0.872602558561288
31609,0.9637720088394373
31610,0.8634154888208366
31611,0.6706318519048896
31612,0.7582100291086643
31613,0.791480678058759
31614,0.8074074794138294
31615,0.7657974785034387
31616,0.7699336770428555
31617,0.9487631955242274
31618,0.7220634612060858
31619,0.7594364424410384
31620,0.7384103172045634
31621,0.9041755282775519
31622,0.8825503430352916
31623,0.9339793233238277
31624,0.9519766500206082
31625,0.6129943793219105
31626,0.6616575818743923
31627,0.8006835001283505
31628,0.6533456522927515
31629,0.6294827915213403
31630,0.5208424351300418
31631,0.8998650517123487
31632,0.6816276611515222
31633,0.6350760980030574
31634,0.550111468823747
31635,0.8501736403810177
31636,0.915100803352353
31637,0.5612001180729201
31638,0.6367024691263614
31639,0.6200224002969071
31640,0.7067780616349086
31641,0.6397923952368333
31642,0.6857102270280238
